
#-----------------------------------------------------------------------------
# Date d'extraction : 09/05/2025
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : TRACC-2023
# Modele     : MEAN de l’ensemble EXPLORE2  / ADAMONT / RCP8.5
# Niveau de réchauffement régional (RWL) :2.0°C
#-----------------------------------------------------------------------------
# Indices : 
#    RRq99 : Valeur du 99e centile des précipitations quotidiennes
#     Moyenne temporelle sur la période autour du niveau de réchauffement 
#     Valeur absolue
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;RWL;RRq99;
#-----------------------------------------------------------------------------                     

Point;Latitude;Longitude;RWL;Value
11136;46.9376;8.3843;RWL-20;nan
11279;47.0093;8.3924;RWL-20;nan
11422;47.0811;8.4005;RWL-20;nan
11565;47.1528;8.4086;RWL-20;nan
11708;47.2246;8.4168;RWL-20;nan
11851;47.2963;8.425;RWL-20;nan
11994;47.3681;8.4332;RWL-20;nan
12137;47.4398;8.4414;RWL-20;nan
12280;47.5116;8.4496;RWL-20;nan
12423;47.5833;8.4579;RWL-20;nan
12566;47.655;8.4662;RWL-20;nan
12709;47.7268;8.4745;RWL-20;nan
12852;47.7985;8.4828;RWL-20;nan
12995;47.8702;8.4912;RWL-20;nan
13138;47.942;8.4995;RWL-20;nan
13281;48.0137;8.5079;RWL-20;nan
13424;48.0854;8.5164;RWL-20;nan
13567;48.1571;8.5248;RWL-20;nan
13710;48.2288;8.5333;RWL-20;nan
13853;48.3005;8.5418;RWL-20;nan
13996;48.3722;8.5503;RWL-20;nan
14139;48.4439;8.5588;RWL-20;nan
14282;48.5156;8.5674;RWL-20;nan
14425;48.5873;8.5759;RWL-20;nan
14568;48.659;8.5846;RWL-20;nan
14711;48.7307;8.5932;RWL-20;nan
14854;48.8024;8.6018;RWL-20;nan
14997;48.874;8.6105;RWL-20;nan
15140;48.9457;8.6192;RWL-20;nan
15283;49.0174;8.6279;RWL-20;nan
15426;49.089;8.6367;RWL-20;nan
15569;49.1607;8.6455;RWL-20;nan
15712;49.2323;8.6543;RWL-20;nan
15855;49.304;8.6631;RWL-20;nan
15998;49.3756;8.6719;RWL-20;nan
16141;49.4472;8.6808;RWL-20;nan
16284;49.5188;8.6897;RWL-20;nan
16427;49.5905;8.6986;RWL-20;nan
16570;49.6621;8.7076;RWL-20;nan
16713;49.7337;8.7166;RWL-20;nan
16856;49.8053;8.7256;RWL-20;nan
16999;49.8769;8.7346;RWL-20;nan
17142;49.9485;8.7436;RWL-20;nan
17285;50.02;8.7527;RWL-20;nan
17428;50.0916;8.7618;RWL-20;nan
17571;50.1632;8.7709;RWL-20;nan
17714;50.2347;8.7801;RWL-20;nan
17857;50.3063;8.7893;RWL-20;nan
18000;50.3778;8.7985;RWL-20;nan
18143;50.4494;8.8077;RWL-20;nan
18286;50.5209;8.817;RWL-20;nan
18429;50.5924;8.8262;RWL-20;nan
18572;50.6639;8.8356;RWL-20;nan
18715;50.7355;8.8449;RWL-20;nan
18858;50.807;8.8543;RWL-20;nan
19001;50.8784;8.8636;RWL-20;nan
19144;50.9499;8.8731;RWL-20;nan
126;41.4107;7.9154;RWL-20;nan
269;41.4823;7.9222;RWL-20;nan
412;41.5538;7.9289;RWL-20;nan
555;41.6254;7.9357;RWL-20;nan
698;41.697;7.9426;RWL-20;nan
841;41.7686;7.9494;RWL-20;nan
984;41.8401;7.9562;RWL-20;nan
1127;41.9117;7.9631;RWL-20;nan
1270;41.9833;7.97;RWL-20;nan
1413;42.0549;7.9769;RWL-20;nan
1556;42.1266;7.9838;RWL-20;nan
1699;42.1982;7.9907;RWL-20;nan
1842;42.2698;7.9977;RWL-20;nan
1985;42.3414;8.0046;RWL-20;nan
2128;42.4131;8.0116;RWL-20;nan
2271;42.4847;8.0186;RWL-20;nan
2414;42.5563;8.0256;RWL-20;nan
2557;42.628;8.0327;RWL-20;nan
2700;42.6996;8.0397;RWL-20;nan
2843;42.7713;8.0468;RWL-20;nan
2986;42.843;8.0539;RWL-20;nan
3129;42.9146;8.061;RWL-20;nan
3272;42.9863;8.0681;RWL-20;nan
3415;43.058;8.0753;RWL-20;nan
3558;43.1297;8.0824;RWL-20;nan
3701;43.2013;8.0896;RWL-20;nan
3844;43.273;8.0968;RWL-20;nan
3987;43.3447;8.104;RWL-20;nan
4130;43.4164;8.1112;RWL-20;nan
4273;43.4881;8.1185;RWL-20;nan
4416;43.5598;8.1257;RWL-20;nan
4559;43.6315;8.133;RWL-20;nan
4702;43.7032;8.1403;RWL-20;nan
4845;43.775;8.1476;RWL-20;nan
4988;43.8467;8.155;RWL-20;nan
5131;43.9184;8.1623;RWL-20;nan
5274;43.9901;8.1697;RWL-20;nan
5417;44.0618;8.1771;RWL-20;nan
5560;44.1336;8.1845;RWL-20;nan
5703;44.2053;8.192;RWL-20;nan
5846;44.277;8.1994;RWL-20;nan
5989;44.3488;8.2069;RWL-20;nan
6132;44.4205;8.2144;RWL-20;nan
6275;44.4923;8.2219;RWL-20;nan
6418;44.564;8.2294;RWL-20;nan
6561;44.6357;8.237;RWL-20;nan
6704;44.7075;8.2445;RWL-20;nan
6847;44.7792;8.2521;RWL-20;nan
6990;44.851;8.2597;RWL-20;nan
7133;44.9227;8.2673;RWL-20;nan
7276;44.9945;8.275;RWL-20;nan
7419;45.0663;8.2826;RWL-20;nan
7562;45.138;8.2903;RWL-20;nan
7705;45.2098;8.298;RWL-20;nan
7848;45.2815;8.3058;RWL-20;nan
7991;45.3533;8.3135;RWL-20;nan
8134;45.425;8.3213;RWL-20;nan
8277;45.4968;8.329;RWL-20;nan
8420;45.5686;8.3368;RWL-20;nan
8563;45.6403;8.3447;RWL-20;nan
8706;45.7121;8.3525;RWL-20;nan
8849;45.7839;8.3604;RWL-20;nan
8992;45.8556;8.3683;RWL-20;nan
9135;45.9274;8.3762;RWL-20;nan
9278;45.9991;8.3841;RWL-20;nan
9421;46.0709;8.392;RWL-20;nan
9564;46.1427;8.4;RWL-20;nan
9707;46.2144;8.408;RWL-20;nan
9850;46.2862;8.416;RWL-20;nan
9993;46.358;8.424;RWL-20;nan
10136;46.4297;8.4321;RWL-20;nan
10279;46.5015;8.4402;RWL-20;nan
10422;46.5732;8.4483;RWL-20;nan
10565;46.645;8.4564;RWL-20;nan
10708;46.7167;8.4645;RWL-20;nan
10851;46.7885;8.4727;RWL-20;nan
10994;46.8602;8.4809;RWL-20;nan
11137;46.932;8.4891;RWL-20;nan
11280;47.0037;8.4973;RWL-20;nan
11423;47.0755;8.5055;RWL-20;nan
11566;47.1472;8.5138;RWL-20;nan
11709;47.219;8.5221;RWL-20;nan
11852;47.2907;8.5304;RWL-20;nan
11995;47.3625;8.5388;RWL-20;nan
12138;47.4342;8.5471;RWL-20;nan
12281;47.5059;8.5555;RWL-20;nan
12424;47.5777;8.5639;RWL-20;nan
12567;47.6494;8.5723;RWL-20;nan
12710;47.7211;8.5808;RWL-20;nan
12853;47.7928;8.5893;RWL-20;nan
12996;47.8646;8.5978;RWL-20;nan
13139;47.9363;8.6063;RWL-20;nan
13282;48.008;8.6148;RWL-20;nan
13425;48.0797;8.6234;RWL-20;nan
13568;48.1514;8.632;RWL-20;nan
13711;48.2231;8.6406;RWL-20;nan
13854;48.2948;8.6492;RWL-20;nan
13997;48.3665;8.6579;RWL-20;nan
14140;48.4382;8.6666;RWL-20;nan
14283;48.5099;8.6753;RWL-20;nan
14426;48.5816;8.684;RWL-20;nan
14569;48.6532;8.6927;RWL-20;nan
14712;48.7249;8.7015;RWL-20;nan
14855;48.7966;8.7103;RWL-20;nan
14998;48.8682;8.7192;RWL-20;nan
15141;48.9399;8.728;RWL-20;nan
15284;49.0116;8.7369;RWL-20;nan
15427;49.0832;8.7458;RWL-20;nan
15570;49.1549;8.7547;RWL-20;nan
15713;49.2265;8.7637;RWL-20;nan
15856;49.2981;8.7726;RWL-20;nan
15999;49.3698;8.7816;RWL-20;nan
16142;49.4414;8.7907;RWL-20;nan
16285;49.513;8.7997;RWL-20;nan
16428;49.5846;8.8088;RWL-20;nan
16571;49.6562;8.8179;RWL-20;nan
16714;49.7278;8.827;RWL-20;nan
16857;49.7994;8.8362;RWL-20;nan
17000;49.871;8.8454;RWL-20;nan
17143;49.9426;8.8546;RWL-20;nan
17286;50.0141;8.8638;RWL-20;nan
17429;50.0857;8.873;RWL-20;nan
17572;50.1573;8.8823;RWL-20;nan
17715;50.2288;8.8916;RWL-20;nan
17858;50.3004;8.901;RWL-20;nan
18001;50.3719;8.9103;RWL-20;nan
18144;50.4434;8.9197;RWL-20;nan
18287;50.515;8.9291;RWL-20;nan
18430;50.5865;8.9386;RWL-20;nan
18573;50.658;8.9481;RWL-20;nan
18716;50.7295;8.9575;RWL-20;nan
18859;50.801;8.9671;RWL-20;nan
19002;50.8724;8.9766;RWL-20;nan
19145;50.9439;8.9862;RWL-20;nan
127;41.4056;8.0104;RWL-20;nan
270;41.4771;8.0173;RWL-20;nan
413;41.5487;8.0242;RWL-20;nan
556;41.6203;8.0311;RWL-20;nan
699;41.6918;8.0381;RWL-20;nan
842;41.7634;8.045;RWL-20;nan
985;41.835;8.052;RWL-20;nan
1128;41.9066;8.0589;RWL-20;nan
1271;41.9782;8.0659;RWL-20;nan
1414;42.0498;8.073;RWL-20;nan
1557;42.1214;8.08;RWL-20;nan
1700;42.193;8.087;RWL-20;nan
1843;42.2646;8.0941;RWL-20;nan
1986;42.3362;8.1012;RWL-20;nan
2129;42.4078;8.1083;RWL-20;nan
2272;42.4795;8.1154;RWL-20;nan
2415;42.5511;8.1225;RWL-20;nan
2558;42.6227;8.1297;RWL-20;nan
2701;42.6944;8.1369;RWL-20;nan
2844;42.766;8.1441;RWL-20;nan
2987;42.8377;8.1513;RWL-20;nan
3130;42.9094;8.1585;RWL-20;nan
3273;42.981;8.1657;RWL-20;nan
3416;43.0527;8.173;RWL-20;nan
3559;43.1244;8.1803;RWL-20;nan
3702;43.196;8.1876;RWL-20;nan
3845;43.2677;8.1949;RWL-20;nan
3988;43.3394;8.2022;RWL-20;nan
4131;43.4111;8.2096;RWL-20;nan
4274;43.4828;8.2169;RWL-20;nan
4417;43.5545;8.2243;RWL-20;nan
4560;43.6262;8.2317;RWL-20;nan
4703;43.6979;8.2392;RWL-20;nan
4846;43.7696;8.2466;RWL-20;nan
4989;43.8413;8.2541;RWL-20;nan
5132;43.913;8.2616;RWL-20;nan
5275;43.9847;8.2691;RWL-20;nan
5418;44.0565;8.2766;RWL-20;nan
5561;44.1282;8.2841;RWL-20;nan
5704;44.1999;8.2917;RWL-20;nan
5847;44.2716;8.2992;RWL-20;nan
5990;44.3434;8.3068;RWL-20;nan
6133;44.4151;8.3145;RWL-20;nan
6276;44.4868;8.3221;RWL-20;nan
6419;44.5586;8.3297;RWL-20;nan
6562;44.6303;8.3374;RWL-20;nan
6705;44.702;8.3451;RWL-20;nan
6848;44.7738;8.3528;RWL-20;nan
6991;44.8455;8.3606;RWL-20;nan
7134;44.9173;8.3683;RWL-20;nan
7277;44.989;8.3761;RWL-20;nan
7420;45.0608;8.3839;RWL-20;nan
7563;45.1325;8.3917;RWL-20;nan
7706;45.2043;8.3995;RWL-20;nan
7849;45.276;8.4074;RWL-20;nan
7992;45.3478;8.4153;RWL-20;nan
8135;45.4195;8.4232;RWL-20;nan
8278;45.4913;8.4311;RWL-20;nan
8421;45.563;8.439;RWL-20;nan
8564;45.6348;8.447;RWL-20;nan
8707;45.7065;8.4549;RWL-20;nan
8850;45.7783;8.4629;RWL-20;nan
8993;45.8501;8.471;RWL-20;nan
9136;45.9218;8.479;RWL-20;nan
9279;45.9936;8.4871;RWL-20;nan
9422;46.0653;8.4951;RWL-20;nan
9565;46.1371;8.5032;RWL-20;nan
9708;46.2088;8.5114;RWL-20;nan
9851;46.2806;8.5195;RWL-20;nan
9994;46.3523;8.5277;RWL-20;nan
10137;46.4241;8.5359;RWL-20;nan
10280;46.4958;8.5441;RWL-20;nan
10423;46.5676;8.5523;RWL-20;nan
10566;46.6393;8.5606;RWL-20;nan
10709;46.7111;8.5688;RWL-20;nan
10852;46.7828;8.5771;RWL-20;nan
10995;46.8546;8.5855;RWL-20;nan
11138;46.9263;8.5938;RWL-20;nan
11281;46.9981;8.6022;RWL-20;nan
11424;47.0698;8.6106;RWL-20;nan
11567;47.1415;8.619;RWL-20;nan
11710;47.2133;8.6274;RWL-20;nan
11853;47.285;8.6359;RWL-20;nan
11996;47.3567;8.6443;RWL-20;nan
12139;47.4285;8.6528;RWL-20;nan
12282;47.5002;8.6614;RWL-20;nan
12425;47.5719;8.6699;RWL-20;nan
12568;47.6436;8.6785;RWL-20;nan
12711;47.7154;8.6871;RWL-20;nan
12854;47.7871;8.6957;RWL-20;nan
12997;47.8588;8.7043;RWL-20;nan
13140;47.9305;8.713;RWL-20;nan
13283;48.0022;8.7217;RWL-20;nan
13426;48.0739;8.7304;RWL-20;nan
13569;48.1456;8.7391;RWL-20;nan
13712;48.2173;8.7479;RWL-20;nan
13855;48.289;8.7566;RWL-20;nan
13998;48.3607;8.7655;RWL-20;nan
14141;48.4324;8.7743;RWL-20;nan
14284;48.504;8.7831;RWL-20;nan
14427;48.5757;8.792;RWL-20;nan
14570;48.6474;8.8009;RWL-20;nan
14713;48.719;8.8098;RWL-20;nan
14856;48.7907;8.8188;RWL-20;nan
14999;48.8624;8.8278;RWL-20;nan
15142;48.934;8.8368;RWL-20;nan
15285;49.0057;8.8458;RWL-20;nan
15428;49.0773;8.8548;RWL-20;nan
15571;49.1489;8.8639;RWL-20;nan
15714;49.2206;8.873;RWL-20;nan
15857;49.2922;8.8822;RWL-20;nan
16000;49.3638;8.8913;RWL-20;nan
16143;49.4354;8.9005;RWL-20;nan
16286;49.507;8.9097;RWL-20;nan
16429;49.5786;8.9189;RWL-20;nan
16572;49.6502;8.9282;RWL-20;nan
16715;49.7218;8.9375;RWL-20;nan
16858;49.7934;8.9468;RWL-20;nan
17001;49.865;8.9561;RWL-20;nan
17144;49.9366;8.9655;RWL-20;nan
17287;50.0081;8.9748;RWL-20;nan
17430;50.0797;8.9843;RWL-20;nan
17573;50.1512;8.9937;RWL-20;nan
17716;50.2228;9.0032;RWL-20;nan
17859;50.2943;9.0127;RWL-20;nan
18002;50.3658;9.0222;RWL-20;nan
18145;50.4374;9.0317;RWL-20;nan
18288;50.5089;9.0413;RWL-20;nan
18431;50.5804;9.0509;RWL-20;nan
18574;50.6519;9.0605;RWL-20;nan
18717;50.7234;9.0702;RWL-20;nan
18860;50.7949;9.0799;RWL-20;nan
19003;50.8663;9.0896;RWL-20;nan
19146;50.9378;9.0993;RWL-20;nan
128;41.4004;8.1055;RWL-20;nan
271;41.4719;8.1125;RWL-20;nan
414;41.5435;8.1195;RWL-20;nan
557;41.615;8.1265;RWL-20;nan
700;41.6866;8.1335;RWL-20;nan
843;41.7581;8.1406;RWL-20;nan
986;41.8297;8.1477;RWL-20;nan
1129;41.9013;8.1548;RWL-20;nan
1272;41.9729;8.1619;RWL-20;nan
1415;42.0445;8.169;RWL-20;nan
1558;42.1161;8.1762;RWL-20;nan
1701;42.1877;8.1833;RWL-20;nan
1844;42.2593;8.1905;RWL-20;nan
1987;42.3309;8.1977;RWL-20;nan
2130;42.4025;8.2049;RWL-20;nan
2273;42.4741;8.2122;RWL-20;nan
2416;42.5458;8.2194;RWL-20;nan
2559;42.6174;8.2267;RWL-20;nan
2702;42.689;8.234;RWL-20;nan
2845;42.7607;8.2413;RWL-20;nan
2988;42.8323;8.2486;RWL-20;nan
3131;42.904;8.256;RWL-20;nan
3274;42.9756;8.2633;RWL-20;nan
3417;43.0473;8.2707;RWL-20;nan
3560;43.119;8.2781;RWL-20;nan
3703;43.1906;8.2855;RWL-20;nan
3846;43.2623;8.293;RWL-20;nan
3989;43.334;8.3004;RWL-20;nan
4132;43.4057;8.3079;RWL-20;nan
4275;43.4774;8.3154;RWL-20;nan
4418;43.5491;8.3229;RWL-20;nan
4561;43.6208;8.3304;RWL-20;nan
4704;43.6925;8.338;RWL-20;nan
4847;43.7642;8.3455;RWL-20;nan
4990;43.8359;8.3531;RWL-20;nan
5133;43.9076;8.3607;RWL-20;nan
5276;43.9793;8.3684;RWL-20;nan
5419;44.051;8.376;RWL-20;nan
5562;44.1227;8.3837;RWL-20;nan
5705;44.1944;8.3914;RWL-20;nan
5848;44.2661;8.3991;RWL-20;nan
5991;44.3379;8.4068;RWL-20;nan
6134;44.4096;8.4145;RWL-20;nan
6277;44.4813;8.4223;RWL-20;nan
6420;44.553;8.4301;RWL-20;nan
6563;44.6248;8.4379;RWL-20;nan
6706;44.6965;8.4457;RWL-20;nan
6849;44.7682;8.4535;RWL-20;nan
6992;44.84;8.4614;RWL-20;nan
7135;44.9117;8.4693;RWL-20;nan
7278;44.9835;8.4772;RWL-20;nan
7421;45.0552;8.4851;RWL-20;nan
7564;45.1269;8.4931;RWL-20;nan
7707;45.1987;8.501;RWL-20;nan
7850;45.2704;8.509;RWL-20;nan
7993;45.3422;8.517;RWL-20;nan
8136;45.4139;8.525;RWL-20;nan
8279;45.4857;8.5331;RWL-20;nan
8422;45.5574;8.5411;RWL-20;nan
8565;45.6292;8.5492;RWL-20;nan
8708;45.7009;8.5573;RWL-20;nan
8851;45.7726;8.5655;RWL-20;nan
8994;45.8444;8.5736;RWL-20;nan
9137;45.9161;8.5818;RWL-20;nan
9280;45.9879;8.59;RWL-20;nan
9423;46.0596;8.5982;RWL-20;nan
9566;46.1314;8.6065;RWL-20;nan
9709;46.2031;8.6147;RWL-20;nan
9852;46.2749;8.623;RWL-20;nan
9995;46.3466;8.6313;RWL-20;nan
10138;46.4184;8.6396;RWL-20;nan
10281;46.4901;8.648;RWL-20;nan
10424;46.5619;8.6563;RWL-20;nan
10567;46.6336;8.6647;RWL-20;nan
10710;46.7053;8.6731;RWL-20;nan
10853;46.7771;8.6816;RWL-20;nan
10996;46.8488;8.69;RWL-20;nan
11139;46.9205;8.6985;RWL-20;nan
11282;46.9923;8.707;RWL-20;nan
11425;47.064;8.7155;RWL-20;nan
11568;47.1357;8.7241;RWL-20;nan
11711;47.2075;8.7327;RWL-20;nan
11854;47.2792;8.7413;RWL-20;nan
11997;47.3509;8.7499;RWL-20;nan
12140;47.4226;8.7585;RWL-20;nan
12283;47.4944;8.7672;RWL-20;nan
12426;47.5661;8.7759;RWL-20;nan
12569;47.6378;8.7846;RWL-20;nan
12712;47.7095;8.7933;RWL-20;nan
12855;47.7812;8.8021;RWL-20;nan
12998;47.8529;8.8109;RWL-20;nan
13141;47.9246;8.8197;RWL-20;nan
13284;47.9963;8.8285;RWL-20;nan
13427;48.068;8.8374;RWL-20;nan
13570;48.1397;8.8462;RWL-20;nan
13713;48.2114;8.8551;RWL-20;nan
13856;48.2831;8.8641;RWL-20;nan
13999;48.3548;8.873;RWL-20;nan
14142;48.4264;8.882;RWL-20;nan
14285;48.4981;8.891;RWL-20;nan
14428;48.5698;8.9;RWL-20;nan
14571;48.6414;8.9091;RWL-20;nan
14714;48.7131;8.9181;RWL-20;nan
14857;48.7847;8.9272;RWL-20;nan
15000;48.8564;8.9364;RWL-20;nan
15143;48.928;8.9455;RWL-20;nan
15286;48.9997;8.9547;RWL-20;nan
15429;49.0713;8.9639;RWL-20;nan
15572;49.1429;8.9731;RWL-20;nan
15715;49.2146;8.9824;RWL-20;nan
15858;49.2862;8.9916;RWL-20;nan
16001;49.3578;9.0009;RWL-20;nan
16144;49.4294;9.0103;RWL-20;nan
16287;49.501;9.0196;RWL-20;nan
16430;49.5726;9.029;RWL-20;nan
16573;49.6442;9.0384;RWL-20;nan
16716;49.7158;9.0479;RWL-20;nan
16859;49.7873;9.0573;RWL-20;nan
17002;49.8589;9.0668;RWL-20;nan
17145;49.9305;9.0763;RWL-20;nan
17288;50.002;9.0859;RWL-20;nan
17431;50.0736;9.0954;RWL-20;nan
17574;50.1451;9.105;RWL-20;nan
17717;50.2167;9.1147;RWL-20;nan
17860;50.2882;9.1243;RWL-20;nan
18003;50.3597;9.134;RWL-20;nan
18146;50.4312;9.1437;RWL-20;nan
18289;50.5027;9.1534;RWL-20;nan
18432;50.5742;9.1632;RWL-20;nan
18575;50.6457;9.173;RWL-20;nan
18718;50.7172;9.1828;RWL-20;nan
18861;50.7887;9.1926;RWL-20;nan
19004;50.8601;9.2025;RWL-20;nan
19147;50.9316;9.2124;RWL-20;nan
129;41.3951;8.2005;RWL-20;nan
272;41.4666;8.2076;RWL-20;nan
415;41.5381;8.2147;RWL-20;nan
558;41.6097;8.2218;RWL-20;nan
701;41.6812;8.229;RWL-20;nan
844;41.7528;8.2362;RWL-20;nan
987;41.8244;8.2434;RWL-20;nan
1130;41.8959;8.2506;RWL-20;nan
1273;41.9675;8.2578;RWL-20;nan
1416;42.0391;8.2651;RWL-20;nan
1559;42.1107;8.2723;RWL-20;nan
1702;42.1823;8.2796;RWL-20;nan
1845;42.2539;8.2869;RWL-20;nan
1988;42.3255;8.2942;RWL-20;nan
2131;42.3971;8.3016;RWL-20;nan
2274;42.4687;8.3089;RWL-20;nan
2417;42.5404;8.3163;RWL-20;nan
2560;42.612;8.3237;RWL-20;nan
2703;42.6836;8.3311;RWL-20;nan
2846;42.7553;8.3385;RWL-20;nan
2989;42.8269;8.346;RWL-20;nan
3132;42.8985;8.3534;RWL-20;nan
3275;42.9702;8.3609;RWL-20;nan
3418;43.0418;8.3684;RWL-20;nan
3561;43.1135;8.3759;RWL-20;nan
3704;43.1852;8.3835;RWL-20;nan
3847;43.2568;8.391;RWL-20;nan
3990;43.3285;8.3986;RWL-20;nan
4133;43.4002;8.4062;RWL-20;nan
4276;43.4719;8.4138;RWL-20;nan
4419;43.5435;8.4215;RWL-20;nan
4562;43.6152;8.4291;RWL-20;nan
4705;43.6869;8.4368;RWL-20;nan
4848;43.7586;8.4445;RWL-20;nan
4991;43.8303;8.4522;RWL-20;nan
5134;43.902;8.4599;RWL-20;nan
5277;43.9737;8.4677;RWL-20;nan
5420;44.0454;8.4754;RWL-20;nan
5563;44.1171;8.4832;RWL-20;nan
5706;44.1888;8.491;RWL-20;nan
5849;44.2605;8.4989;RWL-20;nan
5992;44.3323;8.5067;RWL-20;nan
6135;44.404;8.5146;RWL-20;nan
6278;44.4757;8.5225;RWL-20;nan
6421;44.5474;8.5304;RWL-20;nan
6564;44.6191;8.5383;RWL-20;nan
6707;44.6909;8.5463;RWL-20;nan
6850;44.7626;8.5542;RWL-20;nan
6993;44.8343;8.5622;RWL-20;nan
7136;44.9061;8.5702;RWL-20;nan
7279;44.9778;8.5783;RWL-20;nan
7422;45.0495;8.5863;RWL-20;nan
7565;45.1213;8.5944;RWL-20;nan
7708;45.193;8.6025;RWL-20;nan
7851;45.2647;8.6106;RWL-20;nan
7994;45.3365;8.6187;RWL-20;nan
8137;45.4082;8.6269;RWL-20;nan
8280;45.4799;8.6351;RWL-20;nan
8423;45.5517;8.6433;RWL-20;nan
8566;45.6234;8.6515;RWL-20;nan
8709;45.6952;8.6597;RWL-20;nan
8852;45.7669;8.668;RWL-20;nan
8995;45.8386;8.6763;RWL-20;nan
9138;45.9104;8.6846;RWL-20;nan
9281;45.9821;8.6929;RWL-20;nan
9424;46.0539;8.7013;RWL-20;nan
9567;46.1256;8.7096;RWL-20;nan
9710;46.1973;8.718;RWL-20;nan
9853;46.2691;8.7264;RWL-20;nan
9996;46.3408;8.7349;RWL-20;nan
10139;46.4126;8.7433;RWL-20;nan
10282;46.4843;8.7518;RWL-20;nan
10425;46.556;8.7603;RWL-20;nan
10568;46.6278;8.7689;RWL-20;nan
10711;46.6995;8.7774;RWL-20;nan
10854;46.7712;8.786;RWL-20;nan
10997;46.843;8.7946;RWL-20;nan
11140;46.9147;8.8032;RWL-20;nan
11283;46.9864;8.8118;RWL-20;nan
11426;47.0581;8.8205;RWL-20;nan
11569;47.1299;8.8292;RWL-20;nan
11712;47.2016;8.8379;RWL-20;nan
11855;47.2733;8.8466;RWL-20;nan
11998;47.345;8.8554;RWL-20;nan
12141;47.4167;8.8642;RWL-20;nan
12284;47.4884;8.873;RWL-20;nan
12427;47.5601;8.8818;RWL-20;nan
12570;47.6318;8.8907;RWL-20;nan
12713;47.7036;8.8996;RWL-20;nan
12856;47.7753;8.9085;RWL-20;nan
12999;47.8469;8.9174;RWL-20;nan
13142;47.9186;8.9263;RWL-20;nan
13285;47.9903;8.9353;RWL-20;nan
13428;48.062;8.9443;RWL-20;nan
13571;48.1337;8.9533;RWL-20;nan
13714;48.2054;8.9624;RWL-20;nan
13857;48.2771;8.9714;RWL-20;nan
14000;48.3487;8.9805;RWL-20;nan
14143;48.4204;8.9897;RWL-20;nan
14286;48.4921;8.9988;RWL-20;nan
14429;48.5637;9.008;RWL-20;nan
14572;48.6354;9.0172;RWL-20;nan
14715;48.707;9.0264;RWL-20;nan
14858;48.7787;9.0356;RWL-20;nan
15001;48.8503;9.0449;RWL-20;nan
15144;48.9219;9.0542;RWL-20;nan
15287;48.9936;9.0635;RWL-20;nan
15430;49.0652;9.0729;RWL-20;nan
15573;49.1368;9.0823;RWL-20;nan
15716;49.2084;9.0917;RWL-20;nan
15859;49.28;9.1011;RWL-20;nan
16002;49.3516;9.1106;RWL-20;nan
16145;49.4232;9.12;RWL-20;nan
16288;49.4948;9.1296;RWL-20;nan
16431;49.5664;9.1391;RWL-20;nan
16574;49.638;9.1486;RWL-20;nan
16717;49.7096;9.1582;RWL-20;nan
16860;49.7811;9.1679;RWL-20;nan
17003;49.8527;9.1775;RWL-20;nan
17146;49.9243;9.1872;RWL-20;nan
17289;49.9958;9.1969;RWL-20;nan
17432;50.0674;9.2066;RWL-20;nan
17575;50.1389;9.2163;RWL-20;nan
17718;50.2104;9.2261;RWL-20;nan
17861;50.2819;9.2359;RWL-20;nan
18004;50.3535;9.2458;RWL-20;nan
18147;50.425;9.2556;RWL-20;nan
18290;50.4965;9.2655;RWL-20;nan
18433;50.5679;9.2754;RWL-20;nan
18576;50.6394;9.2854;RWL-20;nan
18719;50.7109;9.2954;RWL-20;nan
18862;50.7824;9.3054;RWL-20;nan
19005;50.8538;9.3154;RWL-20;nan
19148;50.9253;9.3255;RWL-20;nan
130;41.3897;8.2954;RWL-20;nan
273;41.4612;8.3027;RWL-20;nan
416;41.5327;8.3099;RWL-20;nan
559;41.6043;8.3172;RWL-20;nan
702;41.6758;8.3244;RWL-20;nan
845;41.7474;8.3317;RWL-20;nan
988;41.8189;8.339;RWL-20;nan
1131;41.8905;8.3464;RWL-20;nan
1274;41.9621;8.3537;RWL-20;nan
1417;42.0337;8.3611;RWL-20;nan
1560;42.1052;8.3685;RWL-20;nan
1703;42.1768;8.3759;RWL-20;nan
1846;42.2484;8.3833;RWL-20;nan
1989;42.32;8.3907;RWL-20;nan
2132;42.3916;8.3982;RWL-20;nan
2275;42.4632;8.4056;RWL-20;nan
2418;42.5349;8.4131;RWL-20;nan
2561;42.6065;8.4206;RWL-20;nan
2704;42.6781;8.4282;RWL-20;nan
2847;42.7497;8.4357;RWL-20;nan
2990;42.8214;8.4433;RWL-20;nan
3133;42.893;8.4509;RWL-20;nan
3276;42.9646;8.4585;RWL-20;nan
3419;43.0363;8.4661;RWL-20;nan
3562;43.1079;8.4737;RWL-20;nan
3705;43.1796;8.4814;RWL-20;nan
3848;43.2513;8.4891;RWL-20;nan
3991;43.3229;8.4968;RWL-20;nan
4134;43.3946;8.5045;RWL-20;nan
4277;43.4663;8.5122;RWL-20;nan
4420;43.5379;8.52;RWL-20;nan
4563;43.6096;8.5278;RWL-20;nan
4706;43.6813;8.5356;RWL-20;nan
4849;43.753;8.5434;RWL-20;nan
4992;43.8247;8.5512;RWL-20;nan
5135;43.8964;8.5591;RWL-20;nan
